Warm goat cheese salad,"Chèvre chaud (chaud means 'hot') is a French dish, consisting of Chèvre cheese served hot. It is usually made by broiling the Chèvre cheese on French bread, and is often served with a green salad, and accompanied by vinaigrette, olive oil or balsamic vinegar."
Tuo shinkafa,"Tuwon shinkafa is a type of Nigerian and Niger dish from Niger and the northern part of Nigeria. It is a thick pudding prepared from a local rice  that is soft and sticky, and is usually served with different types of soups like Miyar kuka, Miyar kubewa, Miyar taushe. Two variants made from Maize and sorghum flour are called Tuwon Masara and Tuwon Dawa respectively."
shuizhu,"Shuizhu (Chinese: 水煮; pinyin: shǔizhǔ, [ʂwěɪ ʈʂù ɻôʊ pʰjɛ̂n]) is a Chinese dish which originated from the cuisine of Sichuan province and the name literally means ""water boiled (meat)"". The preparation of this dish usually involves some sort of meat, usually beef, which is then called ""shǔizhǔròupiàn"" or fish when it's called ""shǔizhǔyúpiàn"", chili pepper, and a large amount of vegetable oil.
The meat is prepared with water, starch, and a slight amount of salt. Boiled vegetables are placed at the bottom of the serving bowl or dish. The prepared raw meat is poached in water that is heated to boiling point for 20–30 seconds, just enough to remove rawness yet preserving the meat's tenderness. Then it is drained and put in the serving dish with vegetables. Minced dried chili, sichuan pepper, minced garlic, and other seasoning are spread over the meat. Vegetable oil is heated in a pan nearly to smoking point, then poured over the prepared meat and vegetable.
This dish maintains tenderness of the meat by poaching it instead of stir frying. It offers a good combination of tender meat, freshness of vegetable, hot spicy flavor of chili pepper, and numbing sensation of Sichuan pepper."
Wasawasa,local dish from Ghana/West Africa
matapa,"Matapa is a typical Mozambican dish, prepared with young cassava leaves, which are usually ground in a large wooden mortar and pestle before cooked with garlic, onion and coconut milk. Many ""Matapa"" dishes add cashew nuts, crab or shrimp and can be eaten with bread, rice, xima or alone."
makaroni schotel,"Macaroni casserole is a dish of baked pasta. It is especially known as a staple in northern European home cooking. It is a dish of cooked macaroni and a mixture of egg and milk with additional ingredients like meats, vegetables or fish. It is commonly made with cheese or breadcrumbs sprinkled on top.
The dish is reminiscent of a frittata, with the main difference being that it is baked entirely in the oven. It is usually eaten with ketchup."
Sushi burrito,"The sushi burrito is a type of Japanese-American fusion cuisine. It is typically prepared by rolling sushi ingredients such as fish and vegetables in a wrap and serving like a burrito. The dish is a form of American cuisine inspired by Japanese cuisine, but is not considered to be authentically Japanese."
pizza cuatro quesos,"Pizza quattro formaggi Italian: [ˈkwattro forˈmaddʒi] (four cheese pizza) is a variety of pizza in Italian cuisine that is topped with a combination of four kinds of cheese, usually melted together, with (rossa, red) or without (bianca, white) tomato sauce. It is popular worldwide, including in Italy, and is one of the iconic items from pizzerias' menus."
Soetpatats,"Soetpatats, also known as soet karamel patats (translated into English as a ""caramelised sweet potatoes""), is a sweet potato dish often baked in a dutch oven with butter, brown sugar, cinnamon, and in some recipes lemon juice. It is an Afrikaans dish and originates from South Africa. It is commonly served as a side dish at braais (barbecues), often served alongside snoek (Thyrsites). The dish was one of many Afrikaner foods recorded by Afrikaans poet C. Louis Leipoldt, and was noted by him as being one of his favourites.

"
Tjvjik (food),"Tjvjik, tzhvzhik  or dzhvzhig (Armenian: տժվժիկ) is an Armenian dish which is mainly based on liver (lamb, beef, pork or chicken). In addition to liver it can include any other offal. It is considered an easy dish to prepare."
pyzy,"Pyzy (['pɨzɨ] (listen) singular: pyza) are a type of dumpling (kluski). The dish is most commonly referred to in its plural for pyzy, as it is most commonly served as a main course meal: large oval-shaped kluski, characteristic to Polish cuisine.

"
Dambou,Dambou (also Dambu) is a dish native to the Zarma and Songhai of Southwestern Niger made from cereals and Moringa. It is consumed at any time but mainly during festive occasions such as outdoorings and weddings. This dish is also common among the Dendi people of North Benin and other West African cities. It is also common in the Zongo Settlements where the Songhai and Zarma travel.
Ekpang Nkwukwo,"Ekwang (also known as ""Ekpang Nkukwo"" in “Efik”, ""Ekpang"" in “Ibibio/Annang” and ""Ekwang Coco"") is a Cameroonian and Nigerian dish native to the, Bakweri, Bafaw Oroko, Cross River State and Akwa Ibom State people. It is made with freshly grated cocoyams that are wrapped in cocoyam leaves.  Other ingredients inculde fresh or smoked fish, meat, palm oil, crayfish and seasoning."
Soup and bouilli,"Soup and Bouilli in England is a dish of boiled beef and root vegetables based on the traditional French dish pot-au-feu. The name comes from the general method in France of serving pot-au-feu as two courses - la soupe et le bouilli.  In England as in France bouilli referred to the boiled meat.

"
oeuf mayonnaise,"Oeuf mayonnaise, sometimes shortened to oeuf mayo,  is a simple French egg  dish. It is an hors d'oeuvre and is considered a classic bistro dish. A recipe was included in the 1936 cookbook L'Art culinaire moderne by Henri-Paul Pellaprat, which was first translated for American cooks in 1966 as Modern French Culinary Art."
quesabirria,"Quesabirria (also called quesotacos or red tacos) (""cheese birria"") is a Mexican dish comprising birria-style cooked beef folded into a tortilla with melted cheese and served with a side of consommé for dipping. Eater has described quesabirria as ""a cross between a taco and a quesadilla."" The dish, which has origins in Tijuana, Mexico, gained popularity in the United States through Instagram."
tfaya,"Tfaya (Arabic: تفاية) is a sweet sauce in Moroccan cuisine made with caramelized onions, raisins, cinnamon, and honey. It is often served on Couscous."
Chashushuli,"Chashushuli (Georgian: ჩაშუშული - ""stew"") is a dish of Georgian cuisine. The meat (veal in the original recipe) is fried and then stewed with tomatoes. One of the main meat dishes of Georgian cuisine, it is less known outside Georgia than, for example, Satsivi or Chakhokhbili."
Amiwô,"In organic chemistry, amines (, UK also ) are compounds and functional groups that contain a basic nitrogen atom with a lone pair. Amines are formally derivatives of ammonia (NH3), wherein one or more hydrogen atoms have been replaced by a substituent such as an alkyl or aryl group (these may respectively be called alkylamines and arylamines; amines in which both types of substituent are attached to one nitrogen atom may be called alkylarylamines). Important amines include amino acids, biogenic amines, trimethylamine, and aniline; see Category:Amines for a list of amines. Inorganic derivatives of ammonia are also called amines, such as monochloramine (NClH2).The substituent –NH2 is called an amino group.Compounds with a nitrogen atom attached to a carbonyl group, thus having the structure R–CO–NR′R″, are called amides and have different chemical properties from amines."
beans and corn porridge,Adalu is a dish eaten in Nigeria popularly among the Yoruba tribe. The Igbo people also take it as a meal or snack. The food is made up of corn and beans.Mixture of the carbohydrate and protein food makes a unique delicacy.
